Gaji,Tabungan Lama,Investasi,Pemasukan Lainnya,Tipe,Bahan Pokok,Protein & Gizi Tambahan,Tempat Tinggal,Sandang,Konsumsi Praktis,Barang & Jasa Sekunder,Pengeluaran Tidak Esensial,Pajak,Asuransi,Sosial & Budaya,Tabungan / Investasi
5970000.0,1290000.0,2206000.0,797000.0,normal,849000.0,1607000.0,2217000.0,367000.0,1041000.0,1587000.0,498000.0,131000.0,175000.0,122000.0,1592000.0
54615000.0,7285000.0,21567000.0,4966000.0,boros,7763000.0,10230000.0,21005000.0,1093000.0,15534000.0,18608000.0,4574000.0,1854000.0,934000.0,1254000.0,5397000.0
6503000.0,2156000.0,1571000.0,1594000.0,boros,748000.0,1384000.0,2064000.0,131000.0,2970000.0,2766000.0,511000.0,166000.0,146000.0,133000.0,851000.0
51184000.0,16719000.0,24029000.0,6874000.0,normal,11035000.0,17512000.0,23745000.0,2506000.0,7875000.0,11781000.0,2734000.0,2271000.0,2363000.0,2065000.0,14807000.0
7245000.0,1246000.0,3317000.0,856000.0,boros,819000.0,1231000.0,2859000.0,227000.0,2968000.0,2753000.0,1058000.0,136000.0,67000.0,87000.0,568000.0
59677000.0,5306000.0,23851000.0,9947000.0,hemat,8903000.0,13738000.0,27276000.0,870000.0,10101000.0,8572000.0,2360000.0,3175000.0,2074000.0,2494000.0,20461000.0
25971000.0,3836000.0,8132000.0,4524000.0,normal,2844000.0,8440000.0,10623000.0,972000.0,6496000.0,4320000.0,1095000.0,1177000.0,531000.0,955000.0,4865000.0
45772000.0,8003000.0,11193000.0,9737000.0,boros,3777000.0,8326000.0,14118000.0,834000.0,18334000.0,17857000.0,3831000.0,745000.0,763000.0,1024000.0,5395000.0
12495000.0,1484000.0,3805000.0,1435000.0,hemat,1749000.0,3448000.0,4005000.0,373000.0,1570000.0,1518000.0,240000.0,622000.0,600000.0,598000.0,4363000.0
5609000.0,1077000.0,1881000.0,1541000.0,normal,649000.0,1745000.0,2204000.0,520000.0,1222000.0,1430000.0,449000.0,106000.0,201000.0,176000.0,1402000.0
41556000.0,9652000.0,11295000.0,5658000.0,boros,4928000.0,6401000.0,13375000.0,539000.0,18262000.0,15337000.0,5017000.0,748000.0,347000.0,552000.0,2206000.0
29112000.0,6759000.0,11872000.0,8492000.0,hemat,6135000.0,8052000.0,13790000.0,790000.0,6340000.0,5407000.0,2220000.0,1125000.0,2178000.0,905000.0,9561000.0
53435000.0,10621000.0,15821000.0,11482000.0,hemat,5502000.0,13981000.0,24678000.0,1949000.0,8148000.0,9566000.0,2548000.0,3153000.0,1669000.0,2042000.0,16804000.0
45971000.0,8140000.0,11449000.0,4077000.0,hemat,5166000.0,11584000.0,21682000.0,923000.0,5871000.0,5209000.0,1368000.0,964000.0,2660000.0,1159000.0,12699000.0
36840000.0,7173000.0,14656000.0,5849000.0,boros,4513000.0,5770000.0,14842000.0,1560000.0,14147000.0,11417000.0,5677000.0,464000.0,450000.0,466000.0,5187000.0
42647000.0,8081000.0,10887000.0,3917000.0,normal,4113000.0,7562000.0,13138000.0,1379000.0,10520000.0,8184000.0,1535000.0,1159000.0,2994000.0,3223000.0,12378000.0
22792000.0,4603000.0,8505000.0,5390000.0,hemat,3530000.0,6626000.0,10518000.0,871000.0,4309000.0,2755000.0,780000.0,995000.0,1765000.0,572000.0,8462000.0
44011000.0,9009000.0,14041000.0,5737000.0,boros,5536000.0,7987000.0,18484000.0,1669000.0,10534000.0,15140000.0,3885000.0,1238000.0,849000.0,602000.0,6594000.0
54466000.0,8058000.0,18512000.0,8137000.0,boros,5585000.0,8748000.0,13270000.0,1607000.0,21181000.0,22537000.0,10897000.0,378000.0,557000.0,362000.0,4388000.0
40611000.0,4694000.0,14450000.0,10014000.0,hemat,5782000.0,11684000.0,19393000.0,1060000.0,5781000.0,6275000.0,1507000.0,1921000.0,1497000.0,1842000.0,12662000.0
8355000.0,652000.0,3082000.0,1063000.0,boros,596000.0,1234000.0,2205000.0,172000.0,2800000.0,3202000.0,1375000.0,247000.0,221000.0,171000.0,892000.0
27510000.0,8367000.0,5796000.0,4737000.0,hemat,5580000.0,5174000.0,11634000.0,940000.0,4220000.0,4769000.0,1195000.0,975000.0,1202000.0,1230000.0,9581000.0
21846000.0,3994000.0,11894000.0,4495000.0,normal,2951000.0,4813000.0,9125000.0,624000.0,6604000.0,7692000.0,1601000.0,943000.0,704000.0,481000.0,6245000.0
27591000.0,6159000.0,12889000.0,3089000.0,normal,2496000.0,6297000.0,13105000.0,846000.0,5449000.0,8354000.0,735000.0,1845000.0,1275000.0,1270000.0,7633000.0
17738000.0,3100000.0,4909000.0,4832000.0,boros,2365000.0,3691000.0,6683000.0,564000.0,6167000.0,4829000.0,1538000.0,523000.0,420000.0,366000.0,3336000.0
33003000.0,6107000.0,11825000.0,5187000.0,hemat,4449000.0,7756000.0,17487000.0,1247000.0,4390000.0,3887000.0,687000.0,2858000.0,2968000.0,939000.0,10369000.0
53440000.0,10314000.0,13614000.0,3659000.0,normal,8153000.0,8992000.0,18559000.0,1217000.0,10295000.0,13308000.0,3088000.0,2654000.0,1818000.0,1510000.0,11498000.0
19807000.0,4076000.0,7079000.0,4133000.0,normal,2189000.0,3858000.0,8398000.0,1048000.0,5713000.0,4849000.0,2227000.0,585000.0,597000.0,983000.0,4392000.0
54218000.0,6636000.0,24327000.0,6961000.0,hemat,8167000.0,16450000.0,29403000.0,1165000.0,5476000.0,5480000.0,2048000.0,2652000.0,2432000.0,2580000.0,16621000.0
15374000.0,4115000.0,6513000.0,2897000.0,hemat,2709000.0,5194000.0,7532000.0,791000.0,2085000.0,2010000.0,613000.0,851000.0,1077000.0,510000.0,5524000.0
32455000.0,3210000.0,13080000.0,2725000.0,hemat,3415000.0,6487000.0,11761000.0,3483000.0,4643000.0,4236000.0,2063000.0,1637000.0,1865000.0,1843000.0,9547000.0
38298000.0,4381000.0,18828000.0,4154000.0,normal,4903000.0,10272000.0,21406000.0,621000.0,6511000.0,7924000.0,2092000.0,1952000.0,890000.0,1691000.0,7989000.0
52718000.0,5130000.0,9491000.0,14712000.0,normal,6048000.0,17422000.0,18518000.0,789000.0,7603000.0,9851000.0,3352000.0,3540000.0,2333000.0,1319000.0,11764000.0
44500000.0,7493000.0,10805000.0,4744000.0,hemat,8316000.0,7960000.0,15736000.0,1290000.0,5920000.0,6140000.0,1278000.0,2274000.0,1807000.0,2434000.0,14132000.0
45816000.0,12495000.0,23863000.0,6625000.0,normal,5888000.0,13300000.0,22517000.0,729000.0,10164000.0,14177000.0,4125000.0,1942000.0,2150000.0,1302000.0,12623000.0
49572000.0,8213000.0,18550000.0,6811000.0,boros,3592000.0,8833000.0,15538000.0,1790000.0,16961000.0,15762000.0,6579000.0,1023000.0,2139000.0,1851000.0,9396000.0
14342000.0,1259000.0,4455000.0,1926000.0,boros,996000.0,1766000.0,2866000.0,894000.0,5521000.0,5526000.0,1686000.0,333000.0,384000.0,328000.0,1778000.0
24412000.0,2384000.0,8696000.0,2924000.0,hemat,2809000.0,5088000.0,9148000.0,431000.0,2785000.0,2761000.0,1187000.0,1694000.0,1825000.0,1863000.0,8839000.0
3049000.0,357000.0,946000.0,509000.0,normal,338000.0,841000.0,1161000.0,83000.0,515000.0,513000.0,206000.0,186000.0,132000.0,78000.0,817000.0
18996000.0,2797000.0,4906000.0,3684000.0,normal,1887000.0,4552000.0,7440000.0,627000.0,4632000.0,3772000.0,1072000.0,691000.0,529000.0,589000.0,4308000.0
1738000.0,362000.0,918000.0,429000.0,normal,225000.0,615000.0,979000.0,97000.0,349000.0,477000.0,120000.0,44000.0,44000.0,55000.0,471000.0
37354000.0,7796000.0,16277000.0,7801000.0,boros,3487000.0,8114000.0,13191000.0,1459000.0,16124000.0,12706000.0,5373000.0,838000.0,799000.0,1293000.0,6039000.0
43498000.0,5053000.0,14577000.0,8844000.0,normal,5268000.0,7840000.0,18061000.0,2612000.0,8920000.0,9324000.0,4260000.0,1374000.0,1750000.0,1156000.0,11365000.0
51219000.0,8452000.0,10803000.0,7149000.0,boros,5185000.0,12788000.0,13109000.0,1365000.0,20264000.0,15736000.0,3745000.0,628000.0,945000.0,474000.0,4360000.0
8568000.0,1593000.0,3646000.0,2160000.0,normal,1746000.0,2191000.0,4141000.0,145000.0,2111000.0,2141000.0,435000.0,255000.0,289000.0,224000.0,2223000.0
19286000.0,1820000.0,9034000.0,3440000.0,normal,3366000.0,4102000.0,10042000.0,462000.0,3368000.0,2632000.0,1053000.0,854000.0,773000.0,949000.0,6027000.0
42250000.0,8108000.0,10074000.0,3717000.0,normal,5861000.0,7588000.0,17129000.0,1198000.0,7359000.0,8605000.0,3104000.0,935000.0,1542000.0,1061000.0,9165000.0
46096000.0,11876000.0,18160000.0,8773000.0,hemat,7703000.0,12303000.0,24468000.0,1745000.0,7703000.0,9572000.0,2728000.0,1049000.0,1869000.0,2756000.0,13671000.0
53541000.0,5817000.0,20535000.0,5823000.0,hemat,8449000.0,14331000.0,22556000.0,1397000.0,7479000.0,6128000.0,2318000.0,3537000.0,2785000.0,1461000.0,14862000.0
23349000.0,4604000.0,8866000.0,4641000.0,hemat,4469000.0,5774000.0,9478000.0,940000.0,3367000.0,2748000.0,1175000.0,1196000.0,1851000.0,1412000.0,9152000.0
21043000.0,4403000.0,6037000.0,2961000.0,boros,3467000.0,4206000.0,5454000.0,587000.0,6604000.0,6508000.0,2003000.0,598000.0,817000.0,549000.0,3436000.0
29314000.0,4854000.0,7732000.0,5739000.0,boros,4060000.0,3668000.0,8210000.0,324000.0,9477000.0,10801000.0,4061000.0,726000.0,313000.0,889000.0,4959000.0
10425000.0,2289000.0,2715000.0,2189000.0,normal,2052000.0,2037000.0,4834000.0,425000.0,1617000.0,1808000.0,625000.0,572000.0,704000.0,521000.0,2568000.0
14893000.0,1943000.0,4787000.0,3054000.0,hemat,2302000.0,4687000.0,6262000.0,714000.0,2033000.0,1887000.0,729000.0,742000.0,656000.0,612000.0,3880000.0
2268000.0,409000.0,722000.0,362000.0,hemat,204000.0,616000.0,914000.0,52000.0,407000.0,274000.0,116000.0,91000.0,75000.0,114000.0,904000.0
46732000.0,9474000.0,13486000.0,6214000.0,hemat,5948000.0,10537000.0,21208000.0,2262000.0,5462000.0,5843000.0,1255000.0,2855000.0,2083000.0,1380000.0,16383000.0
56929000.0,12078000.0,18657000.0,12111000.0,boros,5139000.0,13455000.0,21731000.0,541000.0,17629000.0,23618000.0,5259000.0,1089000.0,1237000.0,1400000.0,8009000.0
7091000.0,781000.0,947000.0,738000.0,normal,552000.0,1655000.0,1917000.0,65000.0,1746000.0,1619000.0,441000.0,281000.0,228000.0,160000.0,912000.0
9601000.0,813000.0,3819000.0,2530000.0,normal,1074000.0,2319000.0,4520000.0,495000.0,2373000.0,2357000.0,488000.0,356000.0,545000.0,365000.0,1878000.0
13834000.0,1568000.0,4739000.0,1877000.0,boros,1695000.0,2771000.0,3941000.0,430000.0,4396000.0,4864000.0,2130000.0,236000.0,148000.0,245000.0,1218000.0
28583000.0,8954000.0,11332000.0,6817000.0,boros,2072000.0,7046000.0,12262000.0,752000.0,12686000.0,12216000.0,3605000.0,552000.0,550000.0,568000.0,3132000.0
25221000.0,3837000.0,6813000.0,4812000.0,hemat,4403000.0,4538000.0,10365000.0,748000.0,4088000.0,3842000.0,1048000.0,667000.0,729000.0,1160000.0,8409000.0
6647000.0,592000.0,1734000.0,628000.0,boros,740000.0,1369000.0,2096000.0,29000.0,1717000.0,2296000.0,514000.0,120000.0,125000.0,121000.0,627000.0
1544000.0,322000.0,336000.0,271000.0,boros,130000.0,271000.0,476000.0,17000.0,728000.0,530000.0,191000.0,27000.0,13000.0,11000.0,99000.0
19996000.0,4694000.0,6607000.0,3519000.0,boros,1171000.0,3135000.0,5909000.0,146000.0,9070000.0,8891000.0,1895000.0,249000.0,897000.0,470000.0,3193000.0
31133000.0,2898000.0,6224000.0,5154000.0,hemat,3653000.0,6965000.0,12436000.0,1241000.0,4159000.0,3764000.0,658000.0,733000.0,663000.0,960000.0,10356000.0
43110000.0,5516000.0,13510000.0,7166000.0,normal,3419000.0,8930000.0,17121000.0,1806000.0,9328000.0,11043000.0,2404000.0,1182000.0,3030000.0,1255000.0,9746000.0
61619000.0,10634000.0,16218000.0,9465000.0,normal,6674000.0,13242000.0,22984000.0,3570000.0,16148000.0,16105000.0,2933000.0,1776000.0,1143000.0,2254000.0,10641000.0
24709000.0,4764000.0,10577000.0,2445000.0,hemat,3359000.0,5599000.0,10673000.0,563000.0,2807000.0,2146000.0,856000.0,1659000.0,1095000.0,1141000.0,12562000.0
30361000.0,5467000.0,13399000.0,3570000.0,normal,3809000.0,7998000.0,14732000.0,1226000.0,6602000.0,5682000.0,2096000.0,540000.0,1616000.0,792000.0,7857000.0
43233000.0,6674000.0,16267000.0,6960000.0,normal,5196000.0,12921000.0,20739000.0,5045000.0,7591000.0,8038000.0,2891000.0,675000.0,1059000.0,1256000.0,8579000.0
26919000.0,4930000.0,7958000.0,3482000.0,boros,2368000.0,5879000.0,9765000.0,153000.0,7170000.0,9984000.0,2641000.0,303000.0,436000.0,259000.0,3812000.0
38540000.0,7566000.0,9742000.0,5599000.0,boros,4527000.0,6689000.0,10508000.0,680000.0,11211000.0,12972000.0,5134000.0,912000.0,854000.0,659000.0,6800000.0
20797000.0,5783000.0,7151000.0,4100000.0,hemat,3424000.0,5435000.0,10013000.0,541000.0,3765000.0,3426000.0,1082000.0,805000.0,1061000.0,914000.0,7317000.0
62904000.0,7639000.0,18277000.0,9732000.0,hemat,7148000.0,14054000.0,28621000.0,642000.0,8280000.0,7023000.0,2796000.0,2454000.0,1943000.0,2400000.0,23879000.0
14501000.0,2436000.0,4297000.0,2231000.0,normal,1737000.0,3132000.0,5289000.0,1462000.0,2922000.0,4045000.0,652000.0,543000.0,495000.0,375000.0,3154000.0
42700000.0,6612000.0,16608000.0,10273000.0,normal,6332000.0,11083000.0,18544000.0,2614000.0,12499000.0,10447000.0,2659000.0,1430000.0,783000.0,530000.0,8362000.0
6261000.0,1910000.0,1517000.0,1249000.0,normal,1502000.0,1529000.0,2897000.0,365000.0,729000.0,964000.0,284000.0,288000.0,210000.0,200000.0,1981000.0
17219000.0,2917000.0,5914000.0,2526000.0,boros,1477000.0,2796000.0,6576000.0,300000.0,5985000.0,6132000.0,2258000.0,317000.0,355000.0,198000.0,2150000.0
43741000.0,8902000.0,10392000.0,7738000.0,boros,6413000.0,9383000.0,14819000.0,973000.0,15903000.0,12821000.0,5130000.0,909000.0,427000.0,800000.0,2723000.0
22120000.0,2410000.0,5751000.0,2010000.0,boros,2004000.0,3685000.0,6570000.0,449000.0,7396000.0,6994000.0,2070000.0,414000.0,313000.0,365000.0,1605000.0
17938000.0,4660000.0,5433000.0,4275000.0,boros,1514000.0,2808000.0,5026000.0,174000.0,9296000.0,7527000.0,2554000.0,295000.0,208000.0,234000.0,2457000.0
12667000.0,4028000.0,2427000.0,3138000.0,hemat,1106000.0,3100000.0,3650000.0,408000.0,1606000.0,2219000.0,421000.0,1432000.0,1057000.0,1582000.0,5646000.0
6772000.0,619000.0,1788000.0,1084000.0,boros,889000.0,947000.0,2369000.0,272000.0,1819000.0,1803000.0,888000.0,198000.0,112000.0,89000.0,953000.0
22055000.0,3820000.0,7243000.0,3457000.0,boros,1465000.0,4800000.0,7735000.0,368000.0,8802000.0,8721000.0,2738000.0,137000.0,192000.0,250000.0,1659000.0
7466000.0,1077000.0,1706000.0,1170000.0,normal,1259000.0,1394000.0,3068000.0,348000.0,1318000.0,1716000.0,580000.0,101000.0,164000.0,297000.0,983000.0
63410000.0,10985000.0,15905000.0,6593000.0,hemat,5995000.0,22740000.0,24123000.0,3613000.0,8530000.0,7605000.0,2758000.0,3311000.0,2160000.0,2668000.0,15295000.0
18769000.0,4722000.0,6375000.0,1627000.0,boros,1667000.0,3312000.0,7074000.0,309000.0,7834000.0,6362000.0,2246000.0,328000.0,171000.0,302000.0,1783000.0
33245000.0,4232000.0,11767000.0,4929000.0,boros,3945000.0,7782000.0,11949000.0,583000.0,11227000.0,11060000.0,3220000.0,501000.0,442000.0,457000.0,3052000.0
18362000.0,1989000.0,6337000.0,2449000.0,normal,2923000.0,4124000.0,5839000.0,867000.0,4312000.0,3346000.0,1359000.0,643000.0,938000.0,469000.0,4024000.0
16799000.0,2319000.0,4169000.0,1451000.0,hemat,2518000.0,4337000.0,5319000.0,846000.0,2129000.0,2816000.0,666000.0,626000.0,582000.0,616000.0,4103000.0
44436000.0,4406000.0,10811000.0,12894000.0,normal,5149000.0,9230000.0,19338000.0,1846000.0,11260000.0,8461000.0,2755000.0,2323000.0,1928000.0,1568000.0,8358000.0
22953000.0,2144000.0,8325000.0,3935000.0,hemat,3428000.0,3830000.0,11934000.0,827000.0,2376000.0,3137000.0,608000.0,861000.0,1180000.0,1493000.0,7917000.0
10155000.0,1636000.0,3591000.0,2733000.0,hemat,1341000.0,2926000.0,4594000.0,443000.0,1170000.0,1595000.0,503000.0,747000.0,710000.0,654000.0,3503000.0
13579000.0,2569000.0,3788000.0,1659000.0,hemat,1734000.0,2520000.0,5938000.0,458000.0,1506000.0,1753000.0,702000.0,740000.0,838000.0,1098000.0,4450000.0
50629000.0,4984000.0,25080000.0,7606000.0,normal,8704000.0,15948000.0,19426000.0,855000.0,14092000.0,11389000.0,3940000.0,1721000.0,2612000.0,587000.0,8811000.0
34323000.0,6860000.0,11087000.0,5313000.0,normal,6537000.0,7265000.0,17883000.0,880000.0,4733000.0,7583000.0,1378000.0,1146000.0,904000.0,1721000.0,7349000.0
41975000.0,3210000.0,14842000.0,7204000.0,boros,3783000.0,5140000.0,13191000.0,1731000.0,17461000.0,15006000.0,5153000.0,561000.0,498000.0,394000.0,3802000.0
7070000.0,1206000.0,1567000.0,698000.0,hemat,1022000.0,1500000.0,2479000.0,154000.0,898000.0,948000.0,221000.0,329000.0,350000.0,165000.0,2491000.0
33836000.0,5346000.0,12544000.0,7080000.0,normal,4837000.0,9797000.0,14866000.0,1580000.0,8124000.0,6937000.0,3255000.0,678000.0,1519000.0,813000.0,6359000.0
11029000.0,2508000.0,4593000.0,2044000.0,boros,1052000.0,1796000.0,5069000.0,198000.0,3946000.0,5542000.0,1173000.0,115000.0,194000.0,111000.0,1096000.0
10054000.0,986000.0,2357000.0,575000.0,normal,1344000.0,1681000.0,3339000.0,122000.0,2253000.0,2207000.0,572000.0,176000.0,176000.0,282000.0,1775000.0
32005000.0,4993000.0,7450000.0,4684000.0,boros,4144000.0,5893000.0,9957000.0,1019000.0,10171000.0,9834000.0,3776000.0,507000.0,520000.0,412000.0,3649000.0
37278000.0,4150000.0,15775000.0,3099000.0,normal,3738000.0,9228000.0,11746000.0,1390000.0,9691000.0,10460000.0,1067000.0,1614000.0,1520000.0,1510000.0,8198000.0
24570000.0,2495000.0,6747000.0,3472000.0,normal,2818000.0,5016000.0,8995000.0,771000.0,6166000.0,5368000.0,1518000.0,558000.0,857000.0,609000.0,4714000.0
41020000.0,5405000.0,15398000.0,7657000.0,normal,5908000.0,10272000.0,15951000.0,1792000.0,7092000.0,9590000.0,2847000.0,1646000.0,1505000.0,1077000.0,11676000.0
52812000.0,6858000.0,13222000.0,10146000.0,hemat,5642000.0,15157000.0,23664000.0,2225000.0,7502000.0,7369000.0,2249000.0,1735000.0,1579000.0,2470000.0,13279000.0
34776000.0,8789000.0,11932000.0,6951000.0,boros,4569000.0,4106000.0,7465000.0,754000.0,16493000.0,16641000.0,5029000.0,359000.0,1105000.0,761000.0,5793000.0
51511000.0,5051000.0,15901000.0,6180000.0,normal,3292000.0,10084000.0,19918000.0,2476000.0,8497000.0,9802000.0,4733000.0,2390000.0,1804000.0,1912000.0,13323000.0
50198000.0,10960000.0,16340000.0,7871000.0,normal,10584000.0,15748000.0,22045000.0,1912000.0,9712000.0,9689000.0,4108000.0,731000.0,1087000.0,1333000.0,8029000.0
56407000.0,5838000.0,24114000.0,12451000.0,normal,6543000.0,18746000.0,26748000.0,1357000.0,13660000.0,13341000.0,7212000.0,1016000.0,1242000.0,1948000.0,7490000.0
33422000.0,4668000.0,15547000.0,5875000.0,hemat,5548000.0,7146000.0,11816000.0,1585000.0,6403000.0,6025000.0,3202000.0,2113000.0,2331000.0,1916000.0,11125000.0
7982000.0,1245000.0,2251000.0,1415000.0,normal,1204000.0,1430000.0,3414000.0,211000.0,1816000.0,1799000.0,527000.0,247000.0,378000.0,130000.0,1776000.0
31220000.0,2403000.0,4348000.0,4873000.0,normal,2044000.0,4896000.0,11323000.0,901000.0,5678000.0,5275000.0,1937000.0,1459000.0,1028000.0,1146000.0,6545000.0
37678000.0,11352000.0,20237000.0,5792000.0,boros,4280000.0,12038000.0,15819000.0,763000.0,15121000.0,15552000.0,5576000.0,394000.0,552000.0,377000.0,3880000.0
53934000.0,6163000.0,16090000.0,10945000.0,hemat,10390000.0,14526000.0,14272000.0,3246000.0,8051000.0,11628000.0,3584000.0,2337000.0,2333000.0,1523000.0,15344000.0
13089000.0,1605000.0,5201000.0,2451000.0,normal,1633000.0,3000000.0,7089000.0,118000.0,2164000.0,3198000.0,719000.0,313000.0,649000.0,282000.0,3442000.0
39445000.0,3019000.0,14183000.0,4102000.0,hemat,5498000.0,7527000.0,14405000.0,2180000.0,6313000.0,5577000.0,1399000.0,1499000.0,1868000.0,2716000.0,11922000.0
43614000.0,8161000.0,13657000.0,7735000.0,boros,4825000.0,12072000.0,12332000.0,1719000.0,12577000.0,17343000.0,7879000.0,532000.0,604000.0,414000.0,3375000.0
57571000.0,14186000.0,19182000.0,9287000.0,boros,4274000.0,13348000.0,21181000.0,2235000.0,18249000.0,22499000.0,4173000.0,1858000.0,1002000.0,1020000.0,8532000.0
26931000.0,2560000.0,6676000.0,3369000.0,normal,3681000.0,6238000.0,10757000.0,479000.0,3906000.0,5617000.0,1230000.0,1354000.0,732000.0,683000.0,4878000.0
4186000.0,984000.0,572000.0,499000.0,hemat,544000.0,947000.0,1742000.0,123000.0,450000.0,488000.0,208000.0,73000.0,215000.0,220000.0,1281000.0
57919000.0,7570000.0,19479000.0,10734000.0,normal,4346000.0,12600000.0,26476000.0,1969000.0,12169000.0,11236000.0,4448000.0,1664000.0,2945000.0,1105000.0,17042000.0
3894000.0,743000.0,1280000.0,551000.0,hemat,308000.0,1040000.0,1109000.0,60000.0,475000.0,486000.0,172000.0,423000.0,233000.0,264000.0,1979000.0
17258000.0,1798000.0,4373000.0,1874000.0,normal,2726000.0,3613000.0,7483000.0,298000.0,2561000.0,2721000.0,942000.0,789000.0,512000.0,253000.0,3275000.0
35697000.0,5222000.0,9632000.0,5161000.0,normal,2933000.0,7803000.0,16033000.0,2652000.0,5869000.0,5812000.0,1730000.0,1610000.0,1160000.0,792000.0,10019000.0
6449000.0,742000.0,2700000.0,764000.0,boros,525000.0,1114000.0,2138000.0,231000.0,2072000.0,2373000.0,638000.0,136000.0,237000.0,94000.0,1052000.0
57185000.0,8324000.0,20143000.0,9467000.0,hemat,9622000.0,12430000.0,19514000.0,2473000.0,11544000.0,7516000.0,3244000.0,3645000.0,3072000.0,3832000.0,18307000.0
32509000.0,6226000.0,14768000.0,4724000.0,boros,2814000.0,10033000.0,11632000.0,396000.0,9822000.0,14211000.0,3203000.0,980000.0,688000.0,347000.0,3729000.0
22161000.0,2197000.0,10469000.0,2749000.0,hemat,2761000.0,4991000.0,10894000.0,2456000.0,2790000.0,3719000.0,926000.0,1244000.0,899000.0,599000.0,6306000.0
21558000.0,4910000.0,7850000.0,2984000.0,hemat,2493000.0,6376000.0,8329000.0,680000.0,3744000.0,4200000.0,834000.0,812000.0,881000.0,1172000.0,7546000.0
1928000.0,495000.0,404000.0,294000.0,hemat,305000.0,410000.0,694000.0,45000.0,273000.0,398000.0,69000.0,96000.0,111000.0,92000.0,640000.0
57083000.0,7640000.0,9967000.0,7133000.0,normal,6289000.0,11576000.0,20550000.0,2398000.0,9700000.0,9722000.0,3255000.0,1609000.0,1168000.0,2274000.0,12534000.0
23267000.0,5005000.0,10406000.0,3512000.0,hemat,3481000.0,5423000.0,11363000.0,1852000.0,4432000.0,4722000.0,1205000.0,1017000.0,1355000.0,796000.0,6484000.0
2042000.0,258000.0,441000.0,251000.0,hemat,144000.0,362000.0,958000.0,75000.0,275000.0,271000.0,89000.0,81000.0,75000.0,86000.0,561000.0
49912000.0,8279000.0,14060000.0,8579000.0,boros,3612000.0,7834000.0,11462000.0,938000.0,16406000.0,24322000.0,4653000.0,1059000.0,1298000.0,732000.0,7235000.0
58544000.0,6842000.0,18917000.0,8217000.0,normal,6574000.0,12454000.0,17601000.0,1074000.0,14119000.0,16603000.0,3706000.0,1994000.0,1661000.0,2189000.0,13541000.0
40036000.0,6921000.0,10350000.0,7562000.0,boros,2137000.0,9112000.0,13007000.0,291000.0,15766000.0,15398000.0,3659000.0,259000.0,493000.0,353000.0,4254000.0
62214000.0,10670000.0,17365000.0,8745000.0,normal,5540000.0,11582000.0,23303000.0,1542000.0,12255000.0,12291000.0,4683000.0,3578000.0,3775000.0,2509000.0,17299000.0
35321000.0,5821000.0,9592000.0,3415000.0,boros,2813000.0,4006000.0,11659000.0,562000.0,11892000.0,10645000.0,4585000.0,1062000.0,476000.0,1034000.0,5931000.0
6127000.0,869000.0,1908000.0,1204000.0,boros,779000.0,1106000.0,2551000.0,194000.0,1692000.0,2143000.0,567000.0,160000.0,166000.0,97000.0,872000.0
58243000.0,12085000.0,13936000.0,12022000.0,normal,7855000.0,16291000.0,21956000.0,4637000.0,12654000.0,11097000.0,4404000.0,3716000.0,1194000.0,997000.0,12055000.0
14526000.0,3761000.0,8331000.0,4416000.0,normal,3143000.0,5144000.0,7902000.0,501000.0,4239000.0,4193000.0,1199000.0,551000.0,703000.0,279000.0,3251000.0
48873000.0,4357000.0,12552000.0,6444000.0,normal,5088000.0,10530000.0,17400000.0,3313000.0,10462000.0,11089000.0,3046000.0,1783000.0,1217000.0,326000.0,7867000.0
28593000.0,5333000.0,12140000.0,4866000.0,boros,4322000.0,7343000.0,9243000.0,1226000.0,10103000.0,9985000.0,4091000.0,489000.0,404000.0,774000.0,3262000.0
11015000.0,2207000.0,4255000.0,1607000.0,normal,1420000.0,3498000.0,4911000.0,332000.0,1926000.0,2401000.0,775000.0,507000.0,442000.0,240000.0,2714000.0
21910000.0,6249000.0,8136000.0,4382000.0,boros,1742000.0,2969000.0,7429000.0,415000.0,11592000.0,7526000.0,3744000.0,446000.0,644000.0,580000.0,3222000.0
24324000.0,5093000.0,8965000.0,3100000.0,normal,4297000.0,6283000.0,12444000.0,585000.0,4866000.0,4924000.0,996000.0,1074000.0,821000.0,746000.0,4546000.0
48553000.0,5196000.0,13941000.0,8367000.0,normal,6507000.0,11548000.0,19785000.0,3250000.0,8833000.0,9227000.0,1745000.0,1537000.0,2495000.0,989000.0,10362000.0
18614000.0,3549000.0,5075000.0,2003000.0,normal,2451000.0,3599000.0,9026000.0,1532000.0,3374000.0,2971000.0,1163000.0,593000.0,533000.0,539000.0,3425000.0
60694000.0,10094000.0,19605000.0,9656000.0,hemat,7877000.0,8448000.0,30509000.0,1350000.0,9495000.0,9538000.0,2087000.0,3324000.0,1384000.0,2243000.0,23004000.0
48610000.0,6680000.0,23752000.0,4888000.0,normal,7250000.0,10981000.0,20511000.0,1536000.0,10135000.0,9581000.0,4060000.0,2449000.0,2519000.0,944000.0,13257000.0
32404000.0,5516000.0,18728000.0,6437000.0,hemat,3604000.0,7664000.0,12919000.0,935000.0,4676000.0,4719000.0,1002000.0,2034000.0,5553000.0,3327000.0,16074000.0
31264000.0,4479000.0,11582000.0,6253000.0,normal,4142000.0,9846000.0,16353000.0,1636000.0,6428000.0,5832000.0,1574000.0,762000.0,834000.0,669000.0,5183000.0
